accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
6,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-118.25568106086727,34.046530430947726,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
2,1.0,1.0,2.0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,-118.35907131216626,34.172395232872034,1,0,0.0,1,0,1,1,1,1,1,1,1,90.0
2,1.0,1.0,2.0,1,80,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.95367574543542,40.79920479936168,1,1,0.0,1,0,1,0,0,0,0,0,0,92.0
2,1.0,1.0,1.0,1,97,1,0,1,1,0,0,1,0,0,0,0,1,1,-118.3307119974116,34.10256808195499,0,0,0.0,0,0,0,1,1,1,1,1,1,85.0
8,2.0,3.0,3.0,1,100,1,0,0,0,0,0,1,1,0,0,1,1,1,-118.18805447721674,34.068834656567624,1,1,0.0,1,1,1,1,1,1,1,1,1,95.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.42007880481653,33.98264287140848,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,1,0,1,1,-118.21307159050907,34.14025239186505,1,0,0.0,1,1,1,0,0,0,1,1,1,92.0
2,1.0,0.0,1.0,1,100,1,0,1,0,0,0,1,0,0,1,0,1,0,-118.45346178617764,34.00531673699893,1,0,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,-74.00278292464786,40.70939997257993,0,0,0.0,0,1,0,1,1,0,1,0,0,84.0
2,1.0,1.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95646940604942,40.80534096996087,0,1,0.0,0,0,0,1,1,0,0,1,0,80.0
3,1.0,1.0,1.0,1,100,1,0,0,1,1,1,0,1,1,1,0,1,1,-70.98849567413252,42.3961907683256,1,1,0.0,1,1,1,1,1,1,1,1,1,93.0
2,1.0,1.0,1.0,1,93,1,0,1,1,1,1,1,0,1,0,1,1,1,-73.97263881865834,40.78960295300387,1,1,0.0,1,1,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-77.04228750747643,38.91481749851001,0,0,0.0,0,1,0,1,1,0,1,0,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00043241965052,40.73722480462647,0,0,0.0,0,0,0,0,0,0,1,0,1,98.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-77.05746967401642,38.905423717180255,1,1,0.0,1,1,1,1,1,0,1,1,1,95.0
1,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-73.94561098866693,40.76641264340117,0,0,0.0,0,0,0,1,1,0,1,1,0,100.0
2,1.5,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,1,1,1,-76.998337114407,38.90116691258913,1,0,0.0,0,1,1,1,1,0,1,1,1,99.0
4,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,1,0,1,1,-118.23550692750756,34.13304531636834,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
6,2.0,3.0,3.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.37512340852491,34.11166792955875,0,0,0.0,0,1,0,1,1,0,0,1,1,99.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,1,1,1,-73.96242964052578,40.71174910546453,1,1,0.0,1,1,1,1,1,1,1,1,1,94.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,1,0,1,1,-76.97735688490206,38.90237734479841,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-71.05745410273154,42.319118276125344,0,0,0.0,0,0,0,1,1,0,1,1,1,90.0
2,1.0,1.0,1.0,1,100,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.99634515552336,40.7546692025328,1,1,0.0,1,0,1,1,1,0,1,0,1,100.0
4,1.0,2.0,3.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.38758231271387,33.86605390303593,0,0,0.0,0,1,1,1,1,0,1,0,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,-73.85570723446823,40.89131008111952,0,0,0.0,1,1,1,1,1,0,1,1,1,100.0
2,2.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94716500401516,40.70755845771247,0,0,0.0,0,1,0,1,1,1,1,1,0,100.0
8,2.0,3.0,5.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-87.61819896625879,41.82371357830749,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
3,1.0,0.0,2.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-122.40772695435707,37.789275852464144,1,1,0.0,1,1,1,1,1,0,1,1,1,98.0
2,1.0,1.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.9932667993185,40.68325950019043,0,0,0.0,0,0,0,0,0,0,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94625111720146,40.83739590198275,1,1,0.0,1,1,1,0,0,1,1,1,1,91.0
2,1.0,1.0,1.0,0,80,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.96029867992424,40.69174726986507,1,1,0.0,1,0,1,0,0,1,1,1,0,98.0
8,1.0,2.0,4.0,1,71,1,0,0,1,0,0,1,0,0,1,0,1,1,-73.99609248539936,40.66482070539072,1,1,0.0,1,1,1,1,1,0,1,1,1,91.0
5,2.0,2.0,3.0,1,95,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.01918021576904,38.89433389446209,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.29331278141925,33.91991197439571,1,1,0.0,1,0,0,1,1,1,0,1,1,93.0
2,1.0,2.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,1,1,1,-118.21045994517088,34.0442134708289,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
4,2.5,1.0,3.0,1,100,0,1,0,1,0,0,0,0,0,0,1,1,1,-71.00450782599401,42.38484392857956,1,1,0.0,1,1,1,1,1,0,1,1,1,86.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98816915894947,40.72844685988778,0,0,0.0,1,0,0,0,0,0,1,0,1,100.0
6,1.5,3.0,3.0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,-74.0038437870904,40.73811197391576,1,1,0.0,1,1,1,0,0,0,1,1,1,50.0
2,1.0,1.0,1.0,1,100,1,0,0,1,1,1,0,0,0,0,0,1,1,-73.99123191579349,40.68659833800963,1,1,0.0,1,1,1,0,0,0,1,1,0,96.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.98005979843478,40.70095273267851,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.13130171249392,33.845722788080174,0,1,0.0,0,0,1,1,1,0,1,1,0,96.0
5,1.0,2.0,4.0,1,100,1,0,0,1,0,0,1,1,1,1,0,1,1,-73.80704424301811,40.751301214003725,1,0,0.0,0,1,1,0,0,0,1,1,1,94.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-73.76126729387113,40.69192725250621,1,1,0.0,1,1,1,0,0,0,1,1,1,97.0
5,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94821264246619,40.7076487764712,0,0,0.0,0,0,0,0,0,0,0,0,1,73.0
2,2.5,1.0,1.0,1,96,0,1,0,0,0,0,1,1,0,0,0,1,0,-118.29813106736071,34.03249940639172,0,1,0.0,0,0,1,0,0,1,1,1,0,100.0
4,1.0,0.0,3.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.26432086297388,34.049161277744524,1,1,0.0,1,1,1,1,1,1,1,1,1,91.0
4,2.0,1.0,4.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.85328449583889,40.742908321310594,0,0,0.0,0,0,0,0,0,0,1,1,0,96.0
6,2.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.26181498334394,34.04234213200664,1,1,0.0,1,1,1,1,1,0,1,1,1,99.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-118.1919023017613,34.136025108770454,1,1,0.0,1,0,1,1,1,1,1,1,1,95.0
3,1.0,2.0,2.0,1,50,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.42283451603784,34.009071225407936,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-87.64527520076227,41.881309455046136,1,1,0.0,1,1,1,1,1,1,1,1,0,94.0
3,1.0,1.0,2.0,1,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.34550888310184,34.068131780276985,1,1,0.0,1,1,1,1,1,1,1,1,1,93.0
2,2.0,1.0,1.0,1,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-73.93245530868563,40.68634531333557,0,0,0.0,0,0,0,0,0,0,1,1,0,89.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.65558341075076,34.21271579128409,1,0,0.0,1,1,1,1,1,1,1,1,1,100.0
1,1.5,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-118.3660490201882,34.08269590403097,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.3465631110476,34.06565272327548,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
8,3.0,4.0,4.0,1,100,1,0,1,1,0,0,1,1,0,1,1,1,1,-73.8556202397752,40.72584340950598,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,0.0,2.0,1,98,1,0,0,1,0,0,1,0,0,0,0,0,1,-87.63276077029897,41.90268293677617,0,0,0.0,0,0,1,0,0,0,1,1,1,82.0
2,1.0,1.0,1.0,0,97,0,1,0,1,0,0,1,0,0,0,0,1,0,-118.26271683119202,33.95368456076008,0,0,0.0,1,1,1,0,0,1,1,1,0,100.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.04444756204686,38.91456245610316,1,1,0.0,1,1,1,0,0,0,1,1,1,95.0
2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.97375581726668,40.79397285297104,0,1,0.0,0,1,0,0,0,0,1,1,0,100.0
8,2.5,4.0,8.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-76.99187303007119,38.89330113264303,0,0,0.0,0,0,0,1,1,0,1,1,1,100.0
3,1.0,2.0,2.0,1,70,0,1,1,1,0,1,1,0,0,0,1,1,1,-73.94132700369384,40.68893710678512,0,0,0.0,0,1,1,0,0,0,1,1,0,85.0
2,1.0,0.0,1.0,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,-122.42833424922676,37.788349670363615,1,1,0.0,1,1,1,1,1,0,1,1,0,99.0
3,1.0,2.0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-73.95823688682603,40.68769848699748,0,0,0.0,0,0,0,0,0,0,1,1,0,91.0
4,1.0,0.0,2.0,0,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.9532328054745,40.737296865599056,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.38906062389992,34.069895400826766,1,0,0.0,0,1,0,0,0,0,1,0,1,93.0
6,1.5,3.0,4.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98224348672169,40.730814753087046,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
2,1.0,1.0,1.0,0,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.26017131776037,34.04741228704489,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-118.25205265839018,34.04357451600989,0,1,0.0,0,1,1,0,1,0,1,1,0,94.0
6,2.0,2.0,3.0,1,93,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.46187458252864,33.980110387729226,1,1,0.0,1,1,1,1,1,0,1,0,1,92.0
6,1.0,2.0,3.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.46677367820573,33.98960405654691,1,1,0.0,1,1,1,1,1,0,1,1,1,99.0
2,1.5,2.0,2.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99536119530924,40.75383461075569,1,1,0.0,1,0,1,1,1,0,1,0,0,100.0
4,1.0,2.0,3.0,1,100,0,1,1,1,1,0,1,0,1,0,0,1,0,-73.96962092608375,40.64560523494777,1,1,0.0,1,1,1,0,0,0,1,1,1,99.0
6,3.0,3.0,3.0,1,100,1,0,0,0,0,0,0,0,0,0,0,1,1,-122.43515481992672,37.75909551325621,0,0,0.0,0,1,0,1,1,0,1,0,0,100.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99556589151355,40.76026606859853,0,0,0.0,1,1,1,0,0,0,1,1,0,100.0
2,1.0,1.0,1.0,0,100,1,0,0,0,0,0,0,0,0,1,0,1,0,-122.4414323272976,37.75963016394613,1,1,0.0,1,1,1,0,0,1,1,1,1,97.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.97699999070454,40.74993068587799,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,1,0,1,0,-122.4847460151309,37.73969080540177,1,0,0.0,0,0,1,1,1,0,1,1,1,96.0
1,1.0,1.0,1.0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-122.4176659277093,37.76237883262135,0,0,0.0,0,0,1,1,1,0,1,0,0,93.0
8,1.0,3.0,4.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-73.96137316599844,40.64294585102232,0,0,0.0,0,0,0,1,1,0,1,1,0,90.0
3,1.0,1.0,2.0,0,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-117.97061976792088,34.14781274123508,1,1,0.0,0,1,1,1,1,0,1,1,1,90.0
2,1.0,0.0,1.0,0,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.13627561778242,34.11209418435177,1,0,0.0,1,1,1,0,0,0,1,1,1,100.0
4,2.0,2.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-77.03436540589688,38.916824875352944,0,0,0.0,0,1,1,1,1,0,1,1,1,94.0
3,1.0,1.0,2.0,1,100,1,0,0,1,0,1,1,0,0,0,0,1,1,-73.99774844274495,40.74570209891742,1,1,0.0,1,1,1,1,0,1,1,1,1,93.0
2,2.0,1.0,1.0,1,80,0,1,1,0,0,0,1,0,0,0,1,1,1,-73.92292881643833,40.70067983122033,0,1,0.0,0,1,1,0,0,1,1,1,0,98.0
2,1.0,0.0,1.0,0,100,1,0,1,1,0,0,0,1,0,0,0,1,0,-118.30677399566972,34.057561932061674,1,1,0.0,0,0,1,1,1,0,1,1,1,90.0
4,1.0,1.0,2.0,1,100,0,1,0,1,1,0,1,1,1,0,0,1,0,-71.10226102635875,42.33145253807072,1,1,0.0,1,1,1,1,1,0,1,1,0,94.0
1,2.0,1.0,1.0,1,100,0,1,0,1,1,1,0,0,1,0,0,1,1,-73.90709814263458,40.72239024836517,1,1,0.0,1,0,1,1,1,0,1,1,1,100.0
4,2.0,2.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.31910452948858,34.0939852871504,1,0,0.0,1,1,1,1,1,0,1,1,1,100.0
4,1.0,1.0,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,-122.45603462524257,37.78632695834146,1,0,0.0,1,1,1,0,0,1,1,1,1,53.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.95927502763872,40.67726185850113,1,0,0.0,1,1,1,0,0,1,1,1,1,92.0
4,1.0,2.0,2.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,-122.4339648275112,37.76614163347011,0,1,0.0,1,0,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95372749743,40.82500586629085,0,0,0.0,0,1,0,1,1,1,1,1,1,100.0
1,2.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-71.1161565870788,42.25261003313096,0,0,0.0,1,0,1,0,0,0,1,1,1,90.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,1,0,0,1,1,-122.4041375139046,37.77322966609976,0,1,0.0,0,1,0,1,1,1,1,1,1,100.0
6,1.0,2.0,4.0,1,90,1,0,0,1,0,0,1,1,0,0,0,1,1,-117.71174729947616,34.092308881089906,0,0,0.0,0,1,0,1,1,1,0,1,1,92.0
1,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-73.95858773165732,40.71709681178285,1,0,0.0,1,1,1,0,0,1,1,1,1,89.0
8,2.0,4.0,8.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.44488861466748,34.051167192320925,1,1,0.0,1,1,1,1,1,1,1,1,1,95.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.44597816978845,34.05091975419095,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
3,1.5,1.0,2.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.37644640850348,34.093193343223966,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,3.0,1.0,2.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-71.07661811210673,42.27515906048241,0,1,0.0,1,0,1,1,1,0,1,1,0,93.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95023716559439,40.77039820996121,0,0,0.0,0,0,0,0,0,0,1,0,1,97.0
6,1.0,3.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,0,0,-118.66266972026058,34.069206910245015,0,1,0.0,0,1,0,0,0,0,1,0,0,73.0
3,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98582794034172,40.70451636871957,1,0,0.0,1,1,1,1,1,0,1,1,1,97.0
6,2.5,3.0,6.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.43744284166829,34.01719323598319,1,1,0.0,1,1,1,1,1,0,1,0,0,97.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-122.41601208413516,37.790450410013705,0,0,0.0,0,1,0,0,0,0,1,0,0,100.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-73.98762530249613,40.72057031899512,1,1,0.0,1,1,1,0,0,0,1,1,0,97.0
3,1.0,1.0,2.0,0,100,1,0,1,0,0,0,0,0,0,0,0,0,0,-118.31972891876865,34.0938255120081,0,0,0.0,0,0,0,0,0,0,0,0,0,84.0
4,2.5,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.50522749993485,34.031567426503265,1,1,0.0,1,1,1,1,1,1,0,1,1,80.0
8,1.0,2.0,4.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,-73.92123903119212,40.77894501976368,1,1,0.0,1,0,1,1,1,0,1,1,1,100.0
6,2.5,3.0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.4631762070941,33.986302662560426,0,0,0.0,0,1,0,1,1,0,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98498556042676,40.74293882761085,1,0,0.0,1,0,1,0,0,0,1,1,1,80.0
1,1.0,1.0,1.0,0,90,0,1,0,1,0,0,0,0,0,0,0,1,0,-71.03763471378885,42.36847714871693,0,0,0.0,1,1,0,0,0,0,1,0,0,96.0
1,1.0,1.0,1.0,1,80,0,1,0,0,0,0,1,0,0,0,0,1,0,-118.40205473421352,34.02921460313923,0,0,0.0,0,0,0,0,1,0,0,0,1,96.0
6,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-118.25545024937765,34.04763827967509,1,1,0.0,1,1,1,1,1,0,1,1,1,91.0
6,1.0,2.0,3.0,0,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-87.6574099012356,41.97710124071033,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,1,0,1,1,1,1,-118.45598458242792,33.99453011088656,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95625188935128,40.77665637743474,1,1,0.0,1,1,1,0,0,0,1,1,1,100.0
4,1.0,1.0,2.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-76.98793888577457,38.88749084161836,0,0,0.0,0,1,0,1,1,0,1,1,1,100.0
5,1.0,2.0,2.0,1,60,1,0,1,1,1,1,0,1,1,0,1,1,1,-73.92837530083662,40.70617219103919,1,1,0.0,1,0,1,1,1,0,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,1,0,1,1,-122.44608684228704,37.79674833929279,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
3,2.0,2.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-118.3494554711655,34.06672961444237,0,0,0.0,0,1,0,1,1,0,1,1,1,90.0
4,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,1,1,1,1,-76.9909472579252,38.90165939129415,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
4,1.5,2.0,1.0,1,100,1,0,1,0,0,0,1,1,0,0,1,1,1,-118.50204179248168,34.0185550631199,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
3,1.0,1.0,2.0,1,100,0,1,1,0,0,0,1,1,0,0,0,1,1,-118.17523526893224,33.770164223448184,0,0,0.0,1,1,1,1,1,1,1,1,1,96.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,1,0,0,0,0,1,0,-122.41722574898752,37.750573066720726,0,0,0.0,0,1,1,0,0,1,1,1,0,90.0
3,1.0,0.0,1.0,0,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-73.94047447622351,40.80622885274207,1,1,0.0,0,0,0,0,0,0,1,0,1,97.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,-73.9948187458261,40.76242071854279,0,0,0.0,0,0,0,0,0,0,1,0,1,100.0
6,1.0,2.0,5.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,0,-71.07958213027628,42.32392154881352,1,1,0.0,1,1,1,1,1,0,1,1,1,89.0
2,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.01235980987593,38.91459467658557,1,1,0.0,0,1,1,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.36370231109032,33.92201332806769,0,0,0.0,0,0,0,1,1,1,1,1,0,40.0
4,1.0,1.0,3.0,0,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-87.65400983264652,41.940051889537045,0,0,0.0,1,1,0,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94663277983928,40.82975950939994,1,1,0.0,0,1,1,0,0,0,1,1,1,100.0
3,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-76.99185962652626,38.88901194736923,1,0,0.0,1,1,0,1,1,0,1,1,0,80.0
5,1.0,2.0,2.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.29596881899391,34.07616380884655,0,0,0.0,0,1,0,1,1,0,1,1,1,88.0
4,1.0,1.0,1.0,1,100,1,0,1,1,1,1,1,1,1,0,0,1,1,-73.95323162491285,40.77456230759734,1,1,0.0,1,1,1,1,1,1,1,1,1,83.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.322033467542,34.11015372550458,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,1,0,0,0,0,1,1,-73.99282598277055,40.68714074844751,0,1,0.0,1,1,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,0,0,1,1,-118.17396310101962,33.775184219408224,0,1,0.0,0,0,1,0,0,0,0,1,0,95.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-77.00012680036055,38.903861406671794,1,1,0.0,1,1,1,0,0,1,1,1,1,93.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.46780263227392,33.986402604135904,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
7,1.0,1.0,3.0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,-87.80334842164974,41.99604410147147,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-118.31533526634271,34.255878587327125,0,0,0.0,0,1,0,0,0,1,0,1,1,100.0
2,1.0,1.0,1.0,1,50,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.96073025353067,40.71351297008466,0,1,0.0,0,1,0,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.99190215174919,40.68181286885591,0,1,0.0,1,0,0,0,0,1,1,1,0,100.0
2,1.0,1.0,1.0,1,80,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95190607494041,40.78480429611813,1,0,0.0,0,1,1,0,0,1,1,1,0,76.0
4,2.0,2.0,2.0,1,90,1,0,0,1,0,0,1,0,0,0,1,1,1,-74.00409980440094,40.752505424692366,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,2.0,2.0,1,100,1,0,1,1,0,0,0,0,1,0,0,1,0,-73.98248430778297,40.78193592490295,1,1,0.0,0,0,1,0,0,1,1,1,1,89.0
2,1.0,1.0,1.0,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,-71.07972834630348,42.340986953402,1,1,0.0,0,1,1,0,0,1,1,1,1,97.0
6,2.0,2.0,3.0,1,78,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.64598110864429,41.93535314465256,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
